UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,Failure_type
3267,L,297.46,308.07,1504,50.83,206.2,0,No_Failure
3268,L,301.93,313.13,1485,42.81,236.5,0,No_Failure
3269,M,299.78,310.96,1750,34.96,152.1,0,No_Failure
3270,M,299.77,308.53,1834,31.85,16.4,0,No_Failure
3271,L,301.79,312.29,1712,33.97,184.7,0,No_Failure
3272,L,300.67,312.1,1485,41.61,54.3,0,No_Failure
3273,M,297.63,308.14,1707,36.27,186.4,0,No_Failure
3274,L,299.35,309.83,1617,29.24,108.6,0,No_Failure
3275,M,301.32,310.85,1487,50.07,16.4,0,No_Failure
3276,M,301.02,311.24,1877,41.52,72.7,0,No_Failure
3277,M,300.52,311.76,1367,42.75,109.8,0,No_Failure
3278,L,301.87,312.2,1609,31.77,184.1,0,No_Failure
3279,L,299.28,308.03,1651,29.58,33.3,0,No_Failure
3280,M,300.36,309.9,1448,38.38,74.8,0,No_Failure
3281,L,293.25,304.46,1601,19.72,20.9,0,No_Failure
3282,L,299.1,309.43,1670,47.8,154.0,0,No_Failure
3283,M,301.53,311.65,1544,32.96,121.6,0,No_Failure
3284,M,299.22,308.67,1585,37.32,235.3,0,No_Failure
3285,L,299.07,310.26,1519,44.27,185.1,0,No_Failure
3286,L,297.92,309.58,1644,37.75,194.5,0,No_Failure
3287,L,302.01,313.27,1459,28.32,41.1,0,No_Failure
3288,M,301.1,312.54,1444,55.06,69.7,0,No_Failure
3289,H,301.65,311.29,1504,24.67,133.3,0,No_Failure
3290,L,296.55,306.05,1713,17.63,3.4,0,No_Failure
3291,L,299.68,309.52,1185,48.75,217.5,0,No_Failure
3292,M,299.44,309.48,1336,25.41,197.4,0,No_Failure
3293,L,299.44,310.87,1910,52.53,14.5,1,Power_Failure
3294,L,298.77,309.93,1550,43.77,212.3,0,No_Failure
3295,H,299.31,309.85,1427,42.83,6.1,0,No_Failure
3296,L,301.7,310.27,1643,34.31,28.6,0,No_Failure
3297,M,296.17,304.49,1359,31.75,16.8,0,No_Failure
3298,L,303.55,313.8,1121,36.24,119.8,0,No_Failure
3299,L,300.97,311.85,1564,31.23,196.0,0,No_Failure
3300,M,299.92,309.84,1368,52.08,47.6,0,No_Failure
3301,L,301.81,313.73,1518,32.57,192.9,0,No_Failure
3302,H,297.1,306.01,1559,45.06,51.2,0,No_Failure
3303,L,298.67,307.46,1526,50.05,247.6,1,Tool_Wear_Failure
3304,L,299.76,309.09,1192,31.19,213.4,0,No_Failure
3305,L,302.73,312.03,1505,43.77,184.3,0,No_Failure
3306,L,299.91,310.43,1580,31.06,147.9,0,No_Failure
3307,L,300.9,310.48,1248,38.26,60.6,0,No_Failure
3308,L,298.82,307.27,1227,35.41,29.8,0,No_Failure
3309,L,300.97,311.87,1308,33.05,115.1,0,No_Failure
3310,L,303.35,311.59,1634,41.58,100.7,0,No_Failure
3311,M,301.99,310.92,1140,27.86,171.6,0,No_Failure
3312,M,299.84,308.21,1649,49.29,45.5,0,No_Failure
3313,M,301.35,311.56,1571,29.18,143.5,0,No_Failure
3314,L,301.16,311.34,1454,27.33,173.3,0,No_Failure
3315,L,301.01,312.93,1233,37.48,74.7,0,No_Failure
3316,M,302.22,313.14,1357,36.27,198.0,0,No_Failure
3317,L,302.21,313.65,1641,43.56,108.0,0,No_Failure
3318,L,299.75,310.03,1726,40.85,40.7,0,No_Failure
3319,M,301.28,310.31,1314,23.73,51.7,0,No_Failure
3320,M,299.23,309.36,1706,49.87,72.7,0,No_Failure
3321,L,298.15,308.75,1623,37.23,39.5,0,No_Failure
3322,L,299.46,310.16,1499,42.41,140.7,0,No_Failure
3323,M,299.85,309.38,1367,62.02,240.3,1,Overstrain_Failure
3324,L,296.68,307.17,1395,52.86,224.0,0,No_Failure
3325,M,301.72,310.79,1828,42.11,83.9,1,Random_Failure
3326,M,294.47,303.42,1532,26.27,219.2,0,No_Failure
3327,M,305.43,314.31,1739,26.44,241.5,0,No_Failure
3328,L,303.0,313.03,1543,51.62,73.5,0,No_Failure
3329,L,299.48,308.3,1419,35.98,226.3,1,Tool_Wear_Failure
3330,M,300.02,309.59,1605,38.32,252.4,0,No_Failure
3331,M,300.61,311.51,1888,28.55,202.4,0,No_Failure
3332,M,298.82,307.79,1384,44.46,100.6,0,No_Failure
3333,L,300.39,309.88,1664,51.41,152.1,0,No_Failure
3334,L,299.71,309.78,1534,55.24,91.0,0,No_Failure
3335,M,299.81,310.06,1239,35.52,252.0,1,Tool_Wear_Failure
3336,M,300.36,309.86,1235,46.45,20.0,0,No_Failure
3337,H,297.37,308.16,1419,39.05,228.3,0,No_Failure
3338,M,300.08,310.67,1563,48.8,21.6,0,No_Failure
3339,L,300.33,311.47,1658,39.96,10.5,0,No_Failure
3340,M,300.26,310.18,1217,31.76,238.0,0,No_Failure
3341,M,299.57,309.06,1617,53.2,219.8,0,No_Failure
3342,L,302.28,311.59,1479,40.99,90.4,0,No_Failure
3343,M,299.29,309.6,1501,36.49,242.4,1,Tool_Wear_Failure
3344,L,300.45,310.08,1606,41.78,215.5,0,No_Failure
3345,L,302.59,312.03,1814,32.63,225.5,0,No_Failure
3346,M,299.84,309.39,1555,44.15,151.8,0,No_Failure
3347,L,300.43,309.75,1256,38.04,239.6,0,No_Failure
3348,L,299.81,310.01,1466,32.05,202.4,0,No_Failure
3349,L,302.47,311.06,1653,63.77,235.0,1,Power_Failure
3350,L,299.48,309.79,1659,29.93,70.4,0,No_Failure
3351,L,302.57,313.24,1620,43.53,133.0,0,No_Failure
3352,L,299.79,309.21,1408,40.57,216.9,0,No_Failure
3353,H,298.28,310.2,1254,29.74,149.9,0,No_Failure
3354,L,301.36,311.38,1606,36.63,200.3,0,No_Failure
3355,L,299.39,307.83,1281,26.57,243.3,1,Tool_Wear_Failure
3356,L,301.24,310.96,1625,60.66,201.1,0,No_Failure
3357,M,294.54,304.6,1625,37.32,81.8,0,No_Failure
3358,L,300.01,310.46,1416,38.17,29.7,0,No_Failure
3359,M,299.08,308.82,1480,59.45,71.2,0,No_Failure
3360,M,297.87,306.86,1536,31.76,168.7,0,No_Failure
3361,M,298.89,307.8,1389,52.94,5.7,0,No_Failure
3362,L,298.85,308.2,1251,45.93,47.4,0,No_Failure
3363,M,299.9,309.35,1493,20.21,84.7,0,No_Failure
3364,L,297.27,306.13,1512,36.29,218.8,0,No_Failure
3365,H,300.63,309.9,1745,44.37,17.8,0,No_Failure
3366,M,302.73,313.39,1359,40.36,15.5,0,No_Failure
3367,L,300.56,312.21,1692,40.38,137.9,0,No_Failure
3368,L,301.62,312.37,1294,33.93,44.4,0,No_Failure
3369,L,302.19,313.49,1258,32.87,60.6,0,No_Failure
3370,M,302.47,313.45,1446,36.92,49.1,0,No_Failure
3371,L,303.74,314.57,1331,59.61,145.4,0,No_Failure
3372,L,299.0,308.66,1255,30.92,13.9,0,No_Failure
3373,L,298.56,308.7,1850,35.18,235.0,1,Tool_Wear_Failure
3374,M,301.57,311.15,1419,40.29,33.8,0,No_Failure
3375,M,301.42,311.2,1916,25.37,240.9,1,Tool_Wear_Failure
3376,M,301.55,311.62,1321,44.32,197.5,0,No_Failure
3377,M,303.78,314.49,1192,27.12,210.0,0,No_Failure
3378,L,300.02,310.45,1732,29.13,43.2,0,No_Failure
3379,L,300.85,310.69,1369,28.65,167.4,0,No_Failure
3380,M,298.04,308.09,1525,23.59,207.3,0,No_Failure
3381,L,304.27,314.7,1256,52.68,139.5,0,No_Failure
3382,L,299.33,309.99,1493,45.22,137.8,0,No_Failure
3383,L,299.38,307.86,1253,49.22,39.9,0,No_Failure
3384,L,299.31,308.23,1487,48.31,103.6,0,No_Failure
3385,L,298.71,309.82,1415,38.32,37.6,0,No_Failure
3386,M,298.54,308.48,1541,39.7,246.2,0,No_Failure
3387,L,298.95,308.53,1613,50.14,171.2,0,No_Failure
3388,L,297.27,307.0,1543,56.38,12.1,0,No_Failure
3389,L,298.43,308.17,1581,27.42,119.2,0,No_Failure
3390,M,303.9,314.46,1480,65.2,162.5,0,No_Failure
3391,L,301.47,310.36,1422,26.84,23.9,0,No_Failure
3392,M,301.85,311.88,1585,35.38,169.2,0,No_Failure
3393,M,302.35,312.6,1480,40.74,47.3,0,No_Failure
3394,L,303.67,314.06,1487,41.66,102.0,0,No_Failure
3395,H,296.46,306.68,1572,59.64,161.4,0,No_Failure
3396,H,297.54,308.06,1314,50.12,96.3,0,No_Failure
3397,M,298.39,307.82,1757,44.13,98.2,0,No_Failure
3398,M,299.06,308.12,1455,50.35,213.9,0,No_Failure
3399,L,299.4,311.86,1522,43.46,77.3,0,No_Failure
3400,L,299.11,308.8,1492,33.25,163.8,0,No_Failure
3401,L,300.44,310.25,1617,44.86,212.3,0,No_Failure
3402,L,300.07,310.75,1561,40.68,38.2,0,No_Failure
3403,H,298.55,310.15,1491,31.57,16.5,0,No_Failure
3404,L,295.65,305.1,1761,52.63,206.4,0,No_Failure
3405,M,298.01,307.02,1000,39.46,140.8,0,No_Failure
3406,M,298.9,307.66,1724,28.79,209.9,0,No_Failure
3407,M,299.51,311.1,1666,30.37,56.3,0,No_Failure
3408,H,297.74,306.7,1170,45.35,213.2,0,No_Failure
3409,L,299.02,308.99,1667,50.49,23.8,0,No_Failure
3410,L,297.74,306.76,1691,44.82,220.8,0,No_Failure
3411,L,299.75,308.3,1601,44.86,205.6,0,No_Failure
3412,L,297.85,307.56,1219,31.9,141.8,0,No_Failure
3413,L,298.3,307.36,1623,40.93,152.1,0,No_Failure
3414,L,297.38,306.69,1681,36.7,86.5,0,No_Failure
3415,M,299.69,311.7,1397,38.05,53.4,0,No_Failure
3416,L,298.27,308.69,1579,38.88,113.9,0,No_Failure
3417,L,301.81,312.75,1436,33.4,164.4,0,No_Failure
3418,M,300.81,311.64,1659,47.52,252.6,1,Tool_Wear_Failure
3419,L,299.86,309.76,1444,29.91,204.3,0,No_Failure
3420,L,298.41,307.97,1396,27.01,108.6,0,No_Failure
3421,M,300.76,311.01,1493,32.15,188.8,0,No_Failure
3422,M,301.38,311.55,1259,48.83,30.0,0,No_Failure
3423,M,300.29,309.72,1475,43.39,106.8,0,No_Failure
3424,L,303.21,313.34,1565,22.17,106.2,0,No_Failure
3425,M,300.92,310.21,1657,45.97,252.7,0,No_Failure
3426,M,301.83,311.66,1545,39.51,100.8,0,No_Failure
3427,L,300.27,309.93,1242,35.83,20.8,0,No_Failure
3428,M,301.35,310.08,1743,37.58,19.8,0,No_Failure
3429,M,298.41,306.06,1759,26.66,177.6,0,No_Failure
3430,L,299.08,308.14,1520,41.73,72.3,0,No_Failure
3431,L,300.7,312.5,1365,27.32,217.2,0,No_Failure
3432,H,300.68,310.37,1404,36.5,125.7,0,No_Failure
3433,M,301.02,311.79,1463,36.51,85.6,0,No_Failure
3434,L,302.2,310.08,1550,47.7,189.8,0,No_Failure
3435,M,297.15,306.14,1445,40.4,107.4,0,No_Failure
3436,L,298.05,306.7,1345,47.06,184.3,0,No_Failure
3437,L,300.46,310.26,1684,28.04,178.5,0,No_Failure
3438,L,298.55,310.97,1546,38.92,180.8,0,No_Failure
3439,H,306.76,317.22,1311,45.3,219.3,0,No_Failure
3440,H,301.03,312.73,1552,52.42,217.1,0,No_Failure
3441,L,299.84,309.59,1529,28.61,166.2,0,No_Failure
3442,L,298.97,310.33,1371,31.59,239.2,1,Tool_Wear_Failure
3443,L,299.04,311.11,1715,45.05,5.2,0,No_Failure
3444,H,300.06,309.95,1524,56.12,237.6,0,No_Failure
3445,H,300.22,309.68,1461,42.86,42.1,0,No_Failure
3446,M,299.09,307.77,1485,28.9,55.9,0,No_Failure
3447,M,299.45,309.14,1580,29.1,207.3,0,No_Failure
3448,M,302.69,312.77,1487,41.35,103.1,0,No_Failure
3449,L,302.77,314.8,1486,43.58,106.3,0,No_Failure
3450,L,300.5,309.21,1692,37.79,65.3,0,No_Failure
3451,L,297.32,307.38,1245,29.21,56.1,0,No_Failure
3452,M,301.08,309.26,1275,51.01,29.6,0,No_Failure
3453,M,303.11,312.68,1640,36.51,52.2,0,No_Failure
3454,L,302.74,313.05,1935,45.27,141.7,0,No_Failure
3455,H,301.47,311.98,1658,22.27,181.7,0,No_Failure
3456,L,302.84,313.43,1836,52.01,184.7,0,No_Failure
3457,L,300.11,310.5,1422,33.15,92.5,0,No_Failure
3458,M,301.26,311.84,1385,53.45,233.5,1,Tool_Wear_Failure
3459,M,298.64,308.68,1582,46.13,85.2,0,No_Failure
3460,M,300.58,309.54,1672,25.71,30.8,0,No_Failure
3461,L,302.66,310.81,1264,42.46,236.3,1,Tool_Wear_Failure
3462,L,298.82,308.27,1462,56.57,135.2,0,No_Failure
3463,M,298.28,308.14,1495,34.02,245.8,1,Tool_Wear_Failure
3464,L,300.19,311.45,1378,56.58,98.4,0,No_Failure
3465,L,299.55,309.45,1399,43.86,189.3,0,No_Failure
3466,M,301.3,311.1,1652,53.4,30.5,0,No_Failure
3467,L,299.09,309.48,1585,41.59,213.5,0,No_Failure
3468,M,303.44,313.17,1644,38.76,45.7,0,No_Failure
3469,M,297.42,308.23,1561,58.37,20.2,0,No_Failure
3470,L,302.51,314.49,1343,47.21,24.4,0,No_Failure
3471,L,298.47,310.66,1576,37.65,139.3,0,No_Failure
3472,M,296.41,306.51,1329,44.24,76.0,0,No_Failure
3473,M,300.48,310.81,1444,34.35,243.2,1,Tool_Wear_Failure
3474,M,299.49,311.07,1313,41.08,216.2,0,No_Failure
3475,M,297.78,307.63,1390,51.96,203.8,0,No_Failure
3476,M,296.64,307.32,1516,38.38,205.4,0,No_Failure
3477,H,299.98,308.85,1418,31.25,227.7,0,No_Failure
3478,L,301.95,311.64,1341,30.33,216.3,0,No_Failure
3479,L,301.17,312.33,1705,40.74,232.1,1,Tool_Wear_Failure
3480,L,300.11,309.4,1478,31.92,233.6,0,No_Failure
3481,L,300.96,310.83,1405,25.67,74.6,0,No_Failure
3482,L,299.95,308.37,1305,28.01,54.9,0,No_Failure
3483,L,297.14,309.15,1163,51.75,160.8,0,No_Failure
3484,H,297.16,308.42,1460,38.58,35.8,0,No_Failure
3485,L,299.59,309.78,1252,40.58,52.8,0,No_Failure
3486,L,299.68,310.19,1628,30.33,193.2,0,No_Failure
3487,L,301.7,312.1,1505,34.19,162.3,0,No_Failure
3488,L,301.51,312.9,1781,33.86,162.7,0,No_Failure
3489,L,301.21,310.69,1540,37.23,237.7,1,Tool_Wear_Failure
3490,L,299.44,310.17,1369,23.42,166.9,0,No_Failure
3491,L,297.24,308.32,1162,50.9,107.7,0,No_Failure
3492,M,300.82,312.04,1645,39.84,73.1,0,No_Failure
3493,M,301.05,308.79,1266,42.02,87.6,0,No_Failure
3494,M,295.22,304.62,1427,49.14,72.5,0,No_Failure
3495,M,298.33,307.31,1801,48.38,11.7,0,No_Failure
3496,L,298.62,308.77,1610,34.25,65.4,0,No_Failure
3497,M,300.24,308.22,1570,46.04,211.8,0,No_Failure
3498,M,298.39,306.35,1670,45.94,185.1,0,No_Failure
3499,L,299.92,312.09,1663,43.16,155.5,0,No_Failure
3500,M,299.58,310.2,1785,50.61,228.6,0,No_Failure
3501,L,299.68,309.8,1392,48.0,66.0,0,No_Failure
3502,M,298.57,308.93,1432,47.27,147.4,0,No_Failure
3503,H,298.72,308.87,1334,53.65,12.8,0,No_Failure
3504,L,297.84,308.84,1494,40.29,223.0,0,No_Failure
3505,M,300.76,310.13,1476,40.58,114.9,0,No_Failure
3506,M,301.14,311.33,1184,48.19,47.5,0,No_Failure
3507,H,298.46,308.69,1382,38.22,64.8,0,No_Failure
3508,L,303.04,311.99,1759,44.82,212.1,0,No_Failure
3509,M,299.37,310.65,1544,34.4,30.2,0,No_Failure
3510,L,303.06,312.61,1629,17.21,231.3,0,No_Failure
3511,L,298.72,309.73,1478,45.98,93.4,0,No_Failure
3512,L,295.95,306.06,1160,24.51,62.8,0,No_Failure
3513,H,300.8,312.44,1477,33.01,88.0,0,No_Failure
3514,M,300.5,309.46,1688,48.2,105.2,0,No_Failure
3515,M,300.07,308.98,1287,48.32,140.0,0,No_Failure
3516,H,298.72,307.81,1634,51.75,151.7,0,No_Failure
3517,L,299.93,310.06,1194,19.8,112.0,1,Power_Failure
3518,L,298.98,310.52,1504,42.96,111.6,0,No_Failure
3519,L,299.4,310.99,1598,37.42,71.3,0,No_Failure
3520,L,301.68,309.37,1444,49.88,96.0,0,No_Failure
3521,L,300.37,310.62,1945,54.76,116.8,1,Power_Failure
3522,L,301.22,308.01,1411,26.91,149.4,0,No_Failure
3523,L,299.54,310.33,1396,40.16,32.7,0,No_Failure
3524,L,299.32,310.43,1537,48.33,191.0,0,No_Failure
3525,L,297.69,307.65,1364,36.62,170.1,0,No_Failure
3526,L,299.26,309.34,1241,57.46,74.7,0,No_Failure
3527,H,293.36,303.43,1302,35.99,119.8,0,No_Failure
3528,M,298.82,308.04,1636,37.0,239.7,0,No_Failure
3529,H,299.84,310.27,1445,29.27,10.1,0,No_Failure
3530,L,301.13,310.9,1806,41.54,202.8,0,No_Failure
3531,L,299.46,310.39,1421,9.82,127.9,1,Power_Failure
3532,M,300.7,310.58,1628,37.52,157.7,0,No_Failure
3533,L,295.64,304.78,1592,52.69,171.1,0,No_Failure
3534,L,299.89,308.35,1418,26.03,114.0,0,No_Failure
3535,L,296.64,304.78,1342,23.82,48.0,0,No_Failure
3536,L,297.58,308.9,1188,51.16,227.4,0,No_Failure
3537,L,299.63,309.17,1600,52.52,185.0,0,No_Failure
3538,L,302.55,312.89,1716,26.44,139.9,0,No_Failure
3539,M,300.74,312.53,1214,57.33,115.1,0,No_Failure
3540,L,300.04,309.47,1433,44.32,124.8,0,No_Failure
3541,L,299.96,309.33,1380,50.49,205.9,0,No_Failure
3542,M,298.57,308.44,1599,32.08,6.1,0,No_Failure
3543,L,298.91,308.94,1441,54.89,216.3,0,No_Failure
3544,L,300.85,312.74,1738,37.32,11.7,0,No_Failure
3545,M,297.23,308.8,1431,36.88,157.0,0,No_Failure
3546,L,301.19,311.81,1277,44.82,83.3,0,No_Failure
3547,L,299.22,310.67,1416,36.08,169.6,0,No_Failure
3548,L,301.65,311.47,1435,24.79,21.4,0,No_Failure
3549,L,301.92,312.22,1595,41.32,139.1,0,No_Failure
3550,L,296.65,306.35,1433,36.82,213.8,0,No_Failure
3551,M,298.84,307.55,1579,32.32,126.7,0,No_Failure
3552,L,298.29,309.49,1358,52.41,21.1,0,No_Failure
3553,L,296.37,306.91,1447,63.92,9.3,0,No_Failure
3554,L,297.93,307.95,1359,30.81,155.3,0,No_Failure
3555,L,304.88,314.88,1348,41.97,17.4,0,No_Failure
3556,M,301.22,309.71,1729,36.02,20.8,0,No_Failure
3557,L,303.83,312.86,1371,62.88,106.4,0,No_Failure
3558,L,301.66,311.99,1437,44.92,52.4,0,No_Failure
3559,L,298.52,307.99,1688,49.27,51.0,0,No_Failure
3560,L,299.24,309.02,1635,51.82,120.2,0,No_Failure
3561,L,301.18,311.07,1795,41.3,70.2,0,No_Failure
3562,M,300.88,310.19,1587,38.14,57.8,0,No_Failure
3563,L,298.85,307.88,1392,55.19,128.6,0,No_Failure
3564,L,296.98,305.37,1870,47.78,72.7,0,No_Failure
3565,L,306.58,316.43,1605,31.54,20.1,0,No_Failure
3566,M,299.72,310.34,1472,32.76,173.7,0,No_Failure
3567,L,299.35,307.7,1510,36.1,146.4,0,No_Failure
3568,M,300.23,310.2,1532,51.59,56.0,0,No_Failure
3569,M,299.51,309.8,1457,54.73,148.6,0,No_Failure
3570,M,300.25,309.26,1252,61.52,241.9,1,Tool_Wear_Failure
3571,L,302.57,314.0,1793,32.91,239.1,0,No_Failure
3572,L,299.75,309.37,1496,41.4,133.0,0,No_Failure
3573,M,297.67,307.57,1533,36.0,27.5,0,No_Failure
3574,H,299.68,309.52,1874,38.18,119.5,0,No_Failure
3575,M,299.07,307.3,1377,49.3,9.7,0,No_Failure
3576,L,302.85,313.86,1618,39.54,103.8,0,No_Failure
3577,L,302.34,311.39,1357,53.16,227.4,1,Tool_Wear_Failure
3578,L,300.22,309.98,1558,34.84,116.9,0,No_Failure
3579,M,297.44,308.04,1536,47.41,140.6,0,No_Failure
3580,L,297.55,309.01,1642,35.57,39.5,0,No_Failure
3581,L,300.03,308.95,1717,21.63,3.9,0,No_Failure
3582,M,300.67,310.23,1396,29.79,251.3,0,No_Failure
3583,L,299.25,310.63,1755,41.24,84.6,0,No_Failure
3584,M,299.04,309.5,1768,59.21,72.8,1,Power_Failure
3585,L,298.81,309.49,1455,35.4,142.8,0,No_Failure
3586,L,299.95,308.9,1499,38.31,186.3,0,No_Failure
3587,L,295.23,304.86,1411,44.9,62.9,0,No_Failure
3588,M,297.8,307.63,1445,34.01,134.0,0,No_Failure
3589,L,298.75,307.89,1283,35.16,83.2,0,No_Failure
3590,L,302.42,310.74,1640,40.72,120.2,0,No_Failure
3591,H,298.37,307.86,1131,35.63,45.3,0,No_Failure
3592,L,300.36,311.72,1375,22.17,127.5,0,No_Failure
3593,L,300.45,310.51,1492,33.5,11.8,0,No_Failure
3594,L,302.6,313.97,1734,46.15,210.0,0,No_Failure
3595,L,302.53,312.7,1402,46.46,156.9,0,No_Failure
3596,M,299.88,309.12,1577,53.36,238.4,1,Tool_Wear_Failure
3597,L,299.05,310.33,1485,52.56,149.9,0,No_Failure
3598,L,298.67,308.88,1670,31.0,45.5,0,No_Failure
3599,L,299.52,310.48,1568,32.55,121.0,0,No_Failure
3600,M,299.13,308.06,1649,32.99,169.2,0,No_Failure
3601,L,301.11,312.15,1401,38.48,93.6,0,No_Failure
3602,L,300.84,311.91,1317,33.77,138.2,0,No_Failure
3603,L,301.18,311.47,1566,38.25,40.7,0,No_Failure
3604,L,302.52,311.71,1412,31.28,194.3,0,No_Failure
3605,L,303.73,313.68,1505,47.84,227.4,1,Tool_Wear_Failure
3606,L,300.25,310.86,1557,30.52,78.7,0,No_Failure
3607,M,302.2,312.43,1724,30.02,201.3,0,No_Failure
3608,L,299.3,309.9,1642,45.2,23.0,0,No_Failure
3609,H,302.37,313.38,1377,47.22,66.7,0,No_Failure
3610,H,302.12,311.47,1294,37.75,120.5,0,No_Failure
3611,L,302.02,310.86,1807,48.69,96.6,0,No_Failure
3612,L,300.19,310.15,1215,47.97,154.9,0,No_Failure
3613,L,298.66,308.33,1419,58.99,140.7,0,No_Failure
3614,M,297.21,308.0,1616,47.33,24.8,0,No_Failure
3615,L,299.92,308.85,1795,57.07,32.9,1,Power_Failure
3616,L,303.07,314.09,1466,40.62,12.9,0,No_Failure
3617,L,299.38,310.73,1505,54.0,238.2,1,Tool_Wear_Failure
3618,M,301.57,311.57,1342,54.21,164.3,0,No_Failure
3619,M,301.69,311.75,1523,38.57,216.9,0,No_Failure
3620,L,299.43,308.67,1293,33.11,135.3,0,No_Failure
3621,M,302.63,312.09,1365,34.87,51.5,0,No_Failure
3622,L,294.18,303.77,1638,44.15,156.7,0,No_Failure
3623,L,297.55,309.0,1422,28.5,126.3,0,No_Failure
3624,M,298.17,308.1,1665,35.46,105.0,0,No_Failure
3625,L,298.36,307.04,1472,51.97,93.0,0,No_Failure
3626,L,300.67,310.93,1254,46.67,162.5,0,No_Failure
3627,L,300.58,311.41,1710,16.47,154.4,0,No_Failure
3628,M,300.79,310.76,1263,26.67,40.9,0,No_Failure
3629,M,301.19,312.66,1392,61.59,207.1,0,No_Failure
3630,M,298.1,308.88,1464,51.8,162.0,0,No_Failure
3631,M,297.56,306.51,1681,34.17,137.0,0,No_Failure
3632,L,300.79,310.24,1405,25.12,187.2,0,No_Failure
3633,L,298.74,308.97,1333,27.5,38.4,0,No_Failure
3634,L,296.86,305.19,1529,45.09,229.9,1,Tool_Wear_Failure
3635,L,301.94,312.28,1461,59.77,67.6,0,No_Failure
3636,L,302.79,311.03,1416,59.13,65.7,0,No_Failure
3637,H,303.11,314.14,1539,24.24,208.7,0,No_Failure
3638,L,300.37,311.28,1283,37.04,83.5,0,No_Failure
3639,L,301.25,311.76,1190,31.43,207.7,0,No_Failure
3640,L,302.74,312.06,1885,41.37,82.0,0,No_Failure
3641,L,298.72,308.89,1519,26.69,137.7,0,No_Failure
3642,H,302.22,311.71,1531,34.54,62.7,0,No_Failure
3643,L,300.55,309.52,1359,31.33,182.9,0,No_Failure
3644,L,301.83,311.49,1662,45.24,41.7,0,No_Failure
3645,M,300.37,311.07,1404,34.85,227.9,0,No_Failure
3646,L,302.59,312.64,1000,36.29,92.9,0,No_Failure
3647,L,300.45,311.9,1398,45.11,117.9,0,No_Failure
3648,L,297.03,307.8,1449,56.43,6.0,0,No_Failure
3649,L,302.9,313.56,1469,61.16,243.9,1,Tool_Wear_Failure
3650,H,298.1,306.5,1464,44.56,208.3,0,No_Failure
3651,M,302.51,312.22,1384,39.11,114.8,0,No_Failure
3652,L,299.82,308.76,1367,53.16,230.1,0,No_Failure
3653,M,302.35,312.17,1446,51.67,235.8,0,No_Failure
3654,L,302.27,311.58,1204,48.82,133.3,0,No_Failure
3655,L,300.86,310.48,1148,24.21,58.5,0,No_Failure
3656,L,301.02,312.08,1518,52.08,121.8,0,No_Failure
3657,L,300.85,311.32,1521,43.58,81.2,0,No_Failure
3658,L,295.97,306.98,1658,31.06,112.0,0,No_Failure
3659,M,300.24,308.64,1454,33.28,230.8,1,Tool_Wear_Failure
3660,H,297.77,307.83,1285,45.82,75.5,0,No_Failure
3661,L,300.34,311.31,1151,14.88,209.7,1,Power_Failure
3662,L,297.71,309.22,1340,38.75,233.8,0,No_Failure
3663,L,297.63,306.08,1576,33.45,201.3,0,No_Failure
3664,L,303.21,312.86,1759,32.43,131.8,0,No_Failure
3665,L,302.14,313.17,1510,35.43,141.0,0,No_Failure
3666,L,299.99,309.8,1282,25.21,204.9,0,No_Failure
3667,M,300.37,309.46,1342,50.52,14.1,0,No_Failure
3668,L,299.5,307.95,1347,18.72,184.0,0,No_Failure
3669,L,301.14,310.19,1427,41.69,132.2,0,No_Failure
3670,L,298.65,306.96,1702,31.52,99.3,0,No_Failure
3671,L,301.99,312.05,1716,59.84,191.7,1,Power_Failure
3672,L,299.49,310.39,1469,40.23,66.6,0,No_Failure
3673,M,299.16,307.9,1533,18.77,226.9,0,No_Failure
3674,L,300.04,310.3,1356,45.47,172.1,0,No_Failure
3675,M,298.82,309.66,1192,29.07,155.5,0,No_Failure
3676,L,300.66,310.65,1822,49.85,130.8,0,No_Failure
3677,L,298.93,307.31,1082,46.18,53.2,0,No_Failure
3678,L,300.94,311.32,1170,54.73,154.2,0,No_Failure
3679,M,302.43,312.38,1823,41.87,184.2,0,No_Failure
3680,L,298.56,308.4,1503,48.19,2.9,0,No_Failure
3681,M,299.74,309.19,1297,40.43,94.6,0,No_Failure
3682,L,300.92,311.01,1623,34.1,208.1,0,No_Failure
3683,M,299.13,309.64,1639,50.66,161.1,0,No_Failure
3684,L,300.93,313.32,1260,27.7,153.8,0,No_Failure
3685,M,301.11,311.22,1404,39.64,60.2,0,No_Failure
3686,L,302.17,313.68,1658,34.31,158.0,0,No_Failure
3687,H,298.79,309.15,1353,48.42,201.5,0,No_Failure
3688,L,298.11,308.01,1551,30.53,100.4,0,No_Failure
3689,L,299.38,309.53,1756,35.91,45.5,0,No_Failure
3690,L,298.06,306.84,1069,40.44,19.3,0,No_Failure
3691,M,301.13,311.43,1439,54.88,129.4,0,No_Failure
3692,L,297.68,305.68,1547,34.67,171.0,0,No_Failure
3693,M,304.67,313.8,1177,35.99,43.7,0,No_Failure
3694,L,302.59,312.7,1405,26.52,105.4,0,No_Failure
3695,L,300.03,311.22,1688,30.17,142.2,0,No_Failure
3696,L,301.73,313.17,1373,44.13,39.0,0,No_Failure
